Date,Open,High,Low,Close
2021-07-30,2058.0,2067.95,2031.1,2035.3
2021-08-02,2054.3,2079.4,2041.15,2072.5
2021-08-03,2090.0,2091.0,2064.2,2087.75
2021-08-04,2094.4,2114.0,2087.0,2103.75
2021-08-05,2114.3,2154.8,2104.25,2134.25
2021-08-06,2129.95,2146.95,2078.75,2089.05
2021-08-09,2081.0,2089.8,2066.5,2077.15
2021-08-10,2082.0,2113.0,2073.75,2088.05
2021-08-11,2096.95,2120.0,2083.4,2117.3
2021-08-12,2124.9,2126.2,2105.0,2110.5
2021-08-13,2117.3,2149.9,2108.95,2145.65
2021-08-16,2149.35,2203.0,2128.15,2173.5
2021-08-17,2168.85,2185.2,2147.85,2164.25
2021-08-18,2174.0,2186.8,2152.6,2172.65
2021-08-20,2143.0,2172.0,2137.0,2148.25
2021-08-23,2174.0,2174.0,2132.3,2162.35
2021-08-24,2165.05,2192.0,2155.6,2183.7
2021-08-25,2185.4,2220.0,2180.1,2202.6
2021-08-26,2208.0,2244.9,2205.0,2230.45
2021-08-27,2237.0,2242.75,2216.05,2227.4
2021-08-30,2250.0,2275.85,2236.8,2270.25
2021-08-31,2276.9,2283.75,2242.25,2258.15
2021-09-01,2273.0,2292.9,2263.0,2267.1
2021-09-02,2255.0,2307.8,2255.0,2294.4
2021-09-03,2310.0,2395.0,2302.5,2388.5
2021-09-06,2413.0,2480.0,2412.0,2425.6
2021-09-07,2430.0,2458.0,2412.0,2440.9
2021-09-08,2452.0,2454.0,2406.65,2431.35
2021-09-09,2427.9,2437.85,2416.1,2425.6
2021-09-13,2433.0,2433.0,2368.05,2371.55
2021-09-14,2375.0,2394.0,2366.0,2368.45
2021-09-15,2368.5,2395.75,2368.5,2378.3
2021-09-16,2381.55,2436.75,2367.0,2428.2
2021-09-17,2446.0,2455.85,2375.6,2390.55
2021-09-20,2372.1,2418.35,2370.0,2394.35
2021-09-21,2405.0,2416.6,2384.0,2404.7
2021-09-22,2408.0,2442.0,2398.25,2430.5
2021-09-23,2447.4,2497.0,2445.5,2489.9
2021-09-24,2503.55,2505.45,2472.0,2482.7
2021-09-27,2487.0,2529.9,2475.3,2524.45
2021-09-28,2534.0,2564.9,2512.8,2548.05
2021-09-29,2570.0,2570.0,2520.05,2527.85
2021-09-30,2525.0,2534.6,2500.35,2519.25
2021-10-01,2501.95,2539.8,2495.0,2523.7
2021-10-04,2553.0,2574.85,2537.05,2556.15
2021-10-05,2555.1,2612.0,2547.35,2609.2
2021-10-06,2619.95,2619.95,2551.1,2559.85
2021-10-07,2595.0,2598.75,2567.7,2572.4
2021-10-08,2585.25,2684.4,2581.5,2671.25
2021-10-11,2701.4,2720.0,2645.35,2652.65
2021-10-12,2645.0,2683.0,2641.25,2667.8
2021-10-13,2679.0,2719.5,2669.3,2694.95
2021-10-14,2700.35,2717.45,2687.2,2700.4
2021-10-18,2668.6,2745.0,2662.3,2707.6
2021-10-19,2723.8,2751.35,2708.0,2731.85
2021-10-20,2742.75,2742.75,2691.5,2700.4
2021-10-21,2727.4,2728.0,2603.2,2622.5
2021-10-22,2620.0,2664.9,2611.5,2627.4
2021-10-25,2680.0,2680.0,2570.0,2601.8
2021-10-26,2617.1,2668.9,2603.15,2661.05
2021-10-27,2652.0,2676.8,2619.95,2627.4
2021-10-28,2620.0,2637.95,2590.5,2598.6
2021-10-29,2596.15,2596.15,2501.7,2536.25
2021-11-01,2536.25,2556.0,2494.1,2537.8
2021-11-02,2545.0,2548.0,2495.25,2500.8
2021-11-03,2506.05,2520.0,2461.0,2483.6
2021-11-04,2492.95,2504.9,2490.0,2498.85
2021-11-08,2519.4,2520.0,2456.4,2501.95
2021-11-09,2505.0,2528.9,2487.05,2521.7
2021-11-10,2516.7,2558.0,2503.65,2549.9
2021-11-11,2540.05,2570.5,2535.55,2554.55
2021-11-12,2562.9,2598.75,2557.0,2593.1
2021-11-15,2600.0,2602.2,2570.0,2577.8
2021-11-16,2572.05,2575.0,2495.0,2517.9
2021-11-17,2498.95,2498.95,2461.0,2464.0
2021-11-18,2460.0,2489.0,2450.05,2473.3
2021-11-22,2436.1,2449.0,2351.0,2363.75
2021-11-23,2333.05,2401.25,2309.0,2385.85
2021-11-24,2380.0,2409.9,2343.55,2351.4
2021-11-25,2373.0,2502.0,2357.15,2492.95
2021-11-26,2467.8,2477.6,2401.5,2412.6
2021-11-29,2439.1,2500.0,2399.1,2441.5
2021-11-30,2468.0,2475.9,2388.85,2405.4
2021-12-01,2433.0,2474.0,2425.1,2467.0
2021-12-02,2469.7,2496.2,2461.6,2482.85
2021-12-03,2498.4,2498.5,2400.0,2408.25
2021-12-06,2416.0,2425.0,2357.15,2362.6
2021-12-07,2376.15,2404.0,2360.0,2381.85
2021-12-08,2424.1,2431.8,2406.3,2418.1
2021-12-09,2435.0,2474.9,2425.0,2456.45
2021-12-10,2440.25,2466.0,2430.35,2458.95
2021-12-13,2473.5,2474.1,2404.0,2409.65
2021-12-14,2380.0,2406.0,2373.4,2380.15
2021-12-15,2384.0,2405.0,2361.1,2373.2
2021-12-16,2405.7,2415.5,2368.65,2403.9
2021-12-17,2398.05,2408.0,2320.0,2340.45
2021-12-20,2317.85,2317.85,2247.1,2277.35
2021-12-21,2311.35,2346.0,2292.2,2311.25
2021-12-22,2324.9,2371.9,2322.0,2366.1
2021-12-23,2374.0,2380.0,2358.05,2365.25
2021-12-24,2370.0,2392.0,2337.55,2372.8
2021-12-27,2361.55,2378.0,2348.1,2370.25
2021-12-28,2375.6,2404.85,2373.05,2398.4
2021-12-29,2391.0,2419.0,2382.1,2402.5
2021-12-30,2400.0,2404.95,2345.6,2359.1
2021-12-31,2373.0,2383.9,2360.0,2368.15
2022-01-03,2365.0,2407.95,2363.55,2403.85
2022-01-04,2415.9,2461.0,2404.0,2458.1
2022-01-05,2462.0,2477.0,2432.95,2469.6
2022-01-06,2451.2,2454.0,2409.0,2416.5
2022-01-07,2430.95,2458.05,2411.55,2436.0
2022-01-10,2452.0,2457.0,2416.05,2438.0
2022-01-11,2436.0,2474.95,2435.0,2455.55
2022-01-12,2471.3,2524.95,2465.0,2521.1
2022-01-13,2521.25,2541.0,2508.4,2535.3
2022-01-14,2535.0,2567.3,2525.85,2539.0
2022-01-17,2538.0,2565.0,2537.0,2552.25
2022-01-18,2554.75,2562.35,2515.75,2521.8
2022-01-19,2530.0,2542.0,2509.0,2521.6
2022-01-20,2500.05,2509.95,2455.0,2477.45
2022-01-21,2452.0,2502.25,2452.0,2477.85
2022-01-24,2475.0,2504.75,2355.1,2377.9
2022-01-25,2349.55,2388.65,2305.0,2373.25
2022-01-27,2336.0,2356.1,2311.05,2338.1
2022-01-28,2365.0,2375.9,2328.4,2335.85
2022-01-31,2360.2,2406.4,2356.2,2386.6
2022-02-01,2408.0,2420.6,2347.1,2378.7
2022-02-02,2407.0,2407.0,2375.1,2383.55
2022-02-03,2392.0,2401.45,2347.2,2352.75
2022-02-04,2341.0,2348.45,2321.1,2331.3
2022-02-07,2342.0,2356.8,2305.0,2317.1
2022-02-08,2330.65,2360.0,2310.0,2356.05
2022-02-09,2371.15,2387.2,2358.0,2383.5
2022-02-10,2395.7,2395.7,2365.1,2381.05
2022-02-11,2373.25,2384.5,2344.1,2376.4
2022-02-14,2340.25,2354.95,2313.0,2338.55
2022-02-15,2351.2,2423.9,2335.7,2417.95
2022-02-16,2430.0,2433.0,2395.95,2412.95
2022-02-17,2420.1,2454.9,2410.0,2443.5
2022-02-18,2444.4,2456.4,2420.15,2424.4
2022-02-21,2412.0,2437.5,2384.6,2399.9
2022-02-22,2352.9,2395.9,2347.15,2389.0
2022-02-23,2401.1,2406.55,2368.0,2374.05
2022-02-24,2305.0,2339.9,2243.4,2255.75
2022-02-25,2280.1,2307.95,2276.25,2283.95
2022-02-28,2243.0,2367.35,2243.0,2359.55
2022-03-02,2334.45,2401.0,2329.2,2398.55
2022-03-03,2400.0,2414.85,2370.05,2378.3
2022-03-04,2353.0,2364.3,2320.35,2325.55
2022-03-07,2278.7,2312.1,2222.0,2239.55
2022-03-08,2211.5,2246.0,2180.0,2235.5
2022-03-09,2236.0,2367.0,2234.15,2354.1
2022-03-10,2400.0,2405.0,2360.0,2392.25
2022-03-11,2376.05,2411.0,2376.05,2399.15
2022-03-14,2386.9,2424.4,2374.0,2418.85
2022-03-15,2427.95,2427.95,2340.85,2363.45
2022-03-16,2382.0,2407.9,2377.1,2403.35
2022-03-17,2432.75,2497.4,2415.1,2481.7
2022-03-21,2444.0,2484.0,2439.0,2467.4
2022-03-22,2460.1,2534.95,2453.6,2531.15
2022-03-23,2523.0,2564.85,2523.0,2539.2
2022-03-24,2510.0,2584.15,2510.0,2578.65
2022-03-25,2582.5,2616.0,2577.0,2595.85
2022-03-28,2610.0,2629.75,2586.5,2621.95
2022-03-29,2638.0,2638.0,2607.4,2622.55
2022-03-30,2639.9,2688.0,2617.1,2672.95
2022-03-31,2664.95,2669.7,2628.6,2634.75
2022-04-01,2636.0,2665.15,2622.0,2655.85
2022-04-04,2655.45,2675.0,2641.65,2663.7
2022-04-05,2651.1,2669.9,2620.7,2626.05
2022-04-06,2587.1,2634.5,2587.1,2619.05
2022-04-07,2595.1,2606.0,2567.0,2572.85
2022-04-08,2560.0,2625.0,2560.0,2615.65
2022-04-11,2600.0,2638.55,2583.0,2610.2
2022-04-12,2587.0,2602.6,2555.4,2561.05
2022-04-13,2574.5,2592.6,2545.5,2551.65
2022-04-18,2533.0,2559.8,2521.8,2543.85
2022-04-19,2558.0,2668.0,2551.05,2640.8
2022-04-20,2657.1,2734.0,2649.1,2718.45
2022-04-21,2750.9,2789.0,2732.0,2782.1
2022-04-22,2758.9,2802.0,2744.2,2758.8
2022-04-25,2742.4,2758.4,2663.65,2695.0
2022-04-26,2710.0,2795.0,2707.7,2775.65
2022-04-27,2755.85,2828.0,2755.05,2778.35
2022-04-28,2809.95,2851.0,2786.1,2819.85
2022-04-29,2856.15,2856.15,2777.3,2790.25
2022-05-02,2762.0,2805.5,2758.05,2780.45
2022-05-04,2785.0,2790.0,2676.3,2693.65
2022-05-05,2723.5,2730.0,2632.0,2640.9
2022-05-06,2612.2,2659.0,2593.55,2620.65
2022-05-09,2574.95,2597.1,2507.0,2518.3
2022-05-10,2495.0,2526.6,2458.0,2474.65
2022-05-11,2472.65,2484.95,2421.95,2449.3
2022-05-12,2427.5,2434.85,2370.0,2399.4
2022-05-13,2426.0,2478.0,2415.35,2426.6
2022-05-16,2434.45,2481.0,2416.65,2427.2
2022-05-17,2435.1,2539.9,2432.0,2529.15
2022-05-18,2539.65,2570.0,2508.25,2538.35
2022-05-19,2484.0,2512.5,2466.05,2479.85
2022-05-20,2512.5,2644.4,2502.0,2624.45
2022-05-23,2631.5,2653.55,2593.0,2606.9
2022-05-24,2607.0,2638.0,2597.7,2615.85
2022-05-25,2635.0,2656.7,2601.5,2612.0
2022-05-26,2624.4,2634.9,2548.0,2587.1
2022-05-27,2593.05,2605.15,2540.1,2575.1
2022-05-30,2615.0,2674.0,2594.2,2664.8
2022-05-31,2641.4,2678.8,2615.7,2632.65
2022-06-01,2634.3,2655.2,2616.2,2633.5
2022-06-02,2634.0,2732.45,2634.0,2724.3
2022-06-03,2744.0,2817.35,2742.0,2779.5
2022-06-06,2780.0,2814.0,2751.8,2767.55
2022-06-07,2769.9,2791.1,2752.05,2772.75
2022-06-08,2772.75,2781.0,2716.3,2724.05
2022-06-09,2710.0,2803.0,2710.0,2798.75
2022-06-10,2771.9,2789.9,2701.5,2714.25
2022-06-13,2650.0,2672.8,2616.3,2662.9
2022-06-14,2650.05,2671.85,2613.45,2628.1
2022-06-15,2617.55,2637.3,2584.4,2596.3
2022-06-16,2623.0,2659.05,2554.0,2560.0
2022-06-17,2560.0,2624.85,2556.1,2590.0
2022-06-20,2605.0,2617.1,2521.1,2543.05
2022-06-21,2560.0,2593.4,2528.3,2584.1
2022-06-22,2558.1,2558.3,2501.0,2505.6
2022-06-23,2515.05,2525.0,2445.0,2464.95
2022-06-24,2480.0,2511.0,2468.0,2500.05
2022-06-27,2544.95,2544.95,2481.55,2492.65
2022-06-28,2482.1,2533.95,2482.1,2527.7
2022-06-29,2507.2,2597.0,2501.0,2580.15
2022-06-30,2580.0,2615.9,2566.0,2595.65
2022-07-01,2574.9,2592.0,2365.0,2408.7
2022-07-04,2378.95,2442.0,2366.1,2413.7
2022-07-05,2423.0,2464.9,2417.1,2433.25
2022-07-06,2420.1,2441.95,2388.0,2411.85
2022-07-07,2425.9,2433.25,2375.0,2388.1
2022-07-08,2418.0,2418.0,2382.55,2391.4
2022-07-11,2376.5,2428.8,2370.0,2423.9
2022-07-12,2404.0,2439.7,2404.0,2420.45
2022-07-13,2427.3,2434.0,2373.0,2377.55
2022-07-14,2388.0,2433.95,2376.95,2397.15
2022-07-15,2415.0,2415.0,2383.1,2401.8
2022-07-18,2421.0,2425.0,2392.3,2422.25
2022-07-19,2400.3,2447.0,2400.3,2437.1
2022-07-20,2540.0,2542.5,2486.25,2503.0
2022-07-21,2494.0,2500.0,2467.3,2486.3
2022-07-22,2500.0,2516.3,2495.0,2503.1
2022-07-25,2467.45,2467.45,2403.0,2420.4
2022-07-26,2421.1,2443.9,2411.35,2421.5
2022-07-27,2419.95,2427.0,2402.0,2419.2
2022-07-28,2436.0,2467.95,2421.0,2457.1
2022-07-29,2474.7,2517.1,2464.0,2509.45
2022-08-01,2519.15,2587.75,2507.6,2574.85
2022-08-02,2572.5,2607.8,2561.55,2584.65
2022-08-03,2600.0,2610.0,2567.45,2606.35
2022-08-04,2610.0,2617.75,2535.0,2571.9
2022-08-05,2576.0,2578.8,2526.95,2534.0
2022-08-08,2531.0,2583.55,2531.0,2567.15
2022-08-10,2576.9,2589.9,2557.05,2582.5
2022-08-11,2603.1,2609.9,2580.2,2591.1
2022-08-12,2590.3,2641.35,2582.2,2633.0
2022-08-16,2646.2,2657.3,2627.3,2651.3
2022-08-17,2665.0,2676.9,2655.55,2665.15
2022-08-18,2660.0,2669.0,2640.2,2661.3
2022-08-19,2650.0,2661.7,2604.95,2613.85
2022-08-22,2617.0,2631.3,2586.0,2606.6
2022-08-23,2594.0,2653.2,2591.35,2646.8
2022-08-24,2640.1,2670.0,2635.35,2639.75
2022-08-25,2648.95,2662.9,2622.6,2632.05
2022-08-26,2633.0,2650.0,2607.0,2618.0
2022-08-29,2585.0,2655.0,2578.05,2597.65
2022-08-30,2614.0,2645.25,2576.6,2637.95
2022-09-01,2582.65,2604.95,2550.7,2560.4
2022-09-02,2560.4,2575.35,2525.7,2530.5
2022-09-05,2531.0,2581.5,2531.0,2569.8
2022-09-06,2573.0,2606.0,2572.0,2596.85
2022-09-07,2575.0,2594.9,2570.0,2581.75
2022-09-08,2588.25,2598.0,2571.0,2585.4
2022-09-09,2610.0,2610.0,2564.0,2569.3
2022-09-12,2570.55,2612.0,2570.55,2598.05
2022-09-13,2618.0,2629.7,2601.0,2619.75
2022-09-14,2575.0,2610.0,2572.75,2588.35
2022-09-15,2583.0,2603.55,2556.75,2562.7
2022-09-16,2543.75,2553.0,2491.0,2499.2
2022-09-19,2499.2,2522.7,2481.35,2502.45
2022-09-20,2522.45,2537.7,2494.7,2502.85
2022-09-21,2496.75,2533.0,2495.0,2509.75
2022-09-22,2486.0,2503.0,2472.1,2486.1
2022-09-23,2485.0,2495.95,2436.1,2439.5
2022-09-26,2394.05,2417.8,2375.15,2377.35
2022-09-27,2394.0,2426.0,2360.1,2396.25
2022-09-28,2360.35,2378.0,2327.1,2332.45
2022-09-29,2360.0,2367.5,2313.0,2325.3
2022-09-30,2311.0,2402.0,2311.0,2377.75
2022-10-03,2391.5,2416.95,2363.0,2369.5
2022-10-04,2397.8,2418.0,2390.15,2413.2
2022-10-06,2429.0,2450.0,2418.15,2422.1
2022-10-07,2414.65,2443.9,2414.65,2432.35
2022-10-10,2405.0,2417.6,2388.0,2405.8
2022-10-11,2414.0,2414.0,2351.1,2357.9
2022-10-12,2352.0,2381.7,2343.1,2375.25
2022-10-13,2371.4,2394.0,2360.1,2382.8
2022-10-14,2415.0,2416.35,2369.1,2370.7
2022-10-17,2355.0,2414.0,2343.6,2408.75
2022-10-18,2422.0,2463.0,2420.15,2451.25
2022-10-19,2454.5,2527.85,2441.7,2493.9
2022-10-20,2485.0,2519.0,2485.0,2500.6
2022-10-21,2507.7,2516.8,2467.0,2471.6
2022-10-24,2460.0,2502.5,2455.3,2479.85
2022-10-25,2499.0,2499.0,2438.0,2441.55
2022-10-27,2458.0,2468.45,2432.8,2451.15
2022-10-28,2465.0,2535.0,2459.45,2526.15
2022-10-31,2541.0,2560.95,2532.2,2549.6
2022-11-01,2600.0,2600.0,2508.0,2529.85
2022-11-02,2532.3,2550.2,2515.0,2545.65
2022-11-03,2529.85,2559.55,2525.05,2555.15
2022-11-04,2553.9,2600.0,2551.1,2592.75
2022-11-07,2591.0,2610.3,2574.0,2606.6
2022-11-09,2610.3,2621.95,2590.05,2604.0
2022-11-10,2590.0,2596.55,2563.0,2572.5
2022-11-11,2600.0,2636.0,2588.0,2631.8
2022-11-14,2630.75,2642.0,2605.15,2619.05
2022-11-15,2622.3,2626.4,2590.0,2607.3
2022-11-16,2610.0,2615.95,2581.35,2592.35
2022-11-17,2584.95,2613.0,2580.0,2599.05
2022-11-18,2606.75,2609.0,2571.1,2597.65
2022-11-21,2588.0,2588.0,2543.1,2550.9
2022-11-22,2545.0,2568.5,2536.5,2565.05
2022-11-23,2575.0,2577.9,2552.25,2557.05
2022-11-24,2566.0,2594.0,2548.2,2579.1
2022-11-25,2589.0,2624.9,2582.1,2617.6
2022-11-28,2608.9,2721.05,2502.0,2707.55
2022-11-29,2703.95,2731.65,2694.0,2712.2
2022-11-30,2712.5,2745.45,2698.2,2731.35
2022-12-01,2741.8,2755.0,2716.0,2723.3
2022-12-02,2730.0,2748.0,2700.6,2722.15
2022-12-05,2712.0,2716.75,2678.0,2682.45
2022-12-06,2665.1,2697.0,2661.0,2690.2
2022-12-07,2685.0,2695.0,2642.15,2650.5
2022-12-08,2660.0,2665.0,2640.1,2649.25
2022-12-09,2646.0,2660.0,2601.85,2609.1
2022-12-12,2585.5,2623.0,2585.0,2613.1
2022-12-13,2613.1,2633.0,2606.7,2625.0
2022-12-14,2637.65,2638.95,2611.0,2615.5
2022-12-15,2602.5,2615.0,2571.0,2578.35
2022-12-16,2571.0,2618.8,2558.15,2565.6
2022-12-19,2581.0,2604.0,2566.7,2599.3
2022-12-20,2583.9,2626.0,2566.0,2621.8
2022-12-21,2621.0,2633.0,2576.1,2584.5
2022-12-22,2598.0,2604.65,2566.75,2577.8
2022-12-23,2563.3,2590.5,2492.25,2502.2
2022-12-26,2514.75,2542.0,2492.4,2524.05
2022-12-27,2530.0,2548.8,2515.25,2544.7
2022-12-28,2538.0,2549.8,2521.5,2544.45
2022-12-29,2527.0,2548.9,2525.5,2543.3
2022-12-30,2545.1,2577.0,2541.1,2547.2
